gig_id,gig_type,platform,location_lat,location_lng,start_time,end_time,earnings,gig_status,demand_score,travel_distance,estimated_time_to_complete,user_id
975,Delivery,Swiggy,18.85367454453036,72.8121507979712,2025-01-10 20:01:34,2025-01-11 01:01:34,499.26,Cancelled,0.97,3.9,65,128
976,Freelance,Fiverr,19.472601422539036,72.7225347821787,2025-01-07 00:18:58,2025-01-07 04:18:58,1349.57,Completed,0.79,12.2,10,346
977,Delivery,Zepto,19.41917621691011,72.9951934373136,2025-01-06 20:11:42,2025-01-07 00:11:42,3475.43,Completed,0.99,8.2,150,655
978,Driver,Uber,18.96886344992033,72.92085421362127,2025-01-06 03:07:03,2025-01-06 07:07:03,1428.86,In-progress,0.78,3.7,137,318
979,Freelance,Fiverr,18.57320109125004,72.7707699816731,2025-01-02 00:38:44,2025-01-02 04:38:44,2229.1,Completed,0.99,9.8,56,486
980,Freelance,Fiverr,18.671829407259217,72.77463017552815,2025-01-20 20:38:44,2025-01-20 22:38:44,352.07,In-progress,0.53,10.8,119,709
981,Freelance,Fiverr,18.922895902943225,72.89507802108491,2025-01-10 15:33:13,2025-01-10 18:33:13,606.58,Cancelled,0.71,3.1,98,980
982,Delivery,Zepto,19.19383031522387,72.97358890931994,2025-01-16 04:32:36,2025-01-16 08:32:36,3903.49,Cancelled,0.64,3.3,23,55
983,Driver,InDrive,19.0117970090229,72.97840568775707,2025-01-03 02:59:53,2025-01-03 06:59:53,1761.33,In-progress,0.7,8.5,87,115
984,Driver,InDrive,19.12298124617665,72.97650948338055,2025-01-01 01:30:08,2025-01-01 05:30:08,3731.92,Cancelled,0.63,6.7,59,98
985,Delivery,Zepto,18.606759537687307,72.76848421300717,2025-01-09 02:21:28,2025-01-09 05:21:28,4205.28,Completed,0.62,6.2,150,653
986,Driver,Ola,19.143069339863196,72.97136307170038,2025-01-20 03:45:43,2025-01-20 08:45:43,1311.29,Completed,0.54,3.0,167,86
987,Delivery,Swiggy,18.79217098772636,72.79768300019713,2025-01-06 15:07:40,2025-01-06 17:07:40,2431.04,Completed,0.98,13.7,133,137
988,Driver,InDrive,19.410870973979495,72.74178817303621,2025-01-15 23:48:52,2025-01-16 02:48:52,4085.98,Completed,0.94,10.3,50,278
989,Delivery,Swiggy,19.006057682026686,72.90216889708758,2025-01-18 12:04:55,2025-01-18 15:04:55,4607.76,Cancelled,0.55,7.8,175,723
990,Freelance,Fiverr,18.8061002766118,72.7930344024224,2025-01-05 10:19:21,2025-01-05 14:19:21,2909.59,Cancelled,0.62,3.4,123,671
991,Delivery,MagicPin,19.251366764312397,72.83708162964264,2025-01-12 18:38:28,2025-01-12 21:38:28,4689.64,Cancelled,0.55,1.7,149,358
992,Freelance,Fiverr,19.418715267984656,72.96491495609078,2025-01-17 10:28:34,2025-01-17 15:28:34,102.75,In-progress,0.56,14.5,117,957
993,Driver,InDrive,18.71022207132452,72.71822890568421,2025-01-06 02:26:15,2025-01-06 03:26:15,1575.83,Completed,0.56,12.9,152,838
994,Freelance,Fiverr,19.446815732901293,72.72919309167746,2025-01-03 07:42:41,2025-01-03 08:42:41,1122.49,Completed,0.7,2.7,131,965
995,Delivery,Zepto,19.017847443720886,72.79011961248315,2025-01-11 17:35:43,2025-01-11 20:35:43,2649.44,Completed,0.99,7.0,77,626
996,Freelance,Fiverr,19.30522102859456,72.80165515748084,2025-01-10 01:44:43,2025-01-10 05:44:43,4199.07,In-progress,0.85,13.9,81,164
997,Delivery,Swiggy,19.03232613043357,72.8016860092993,2025-01-12 13:46:12,2025-01-12 17:46:12,4653.59,Completed,0.69,10.2,77,75
998,Freelance,Fiverr,19.412628428559483,72.72142266554737,2025-01-14 03:49:57,2025-01-14 08:49:57,4106.18,Cancelled,0.68,1.0,29,703
999,Freelance,Fiverr,19.23844817138579,72.941987016359,2025-01-08 21:37:12,2025-01-08 22:37:12,314.35,Cancelled,0.89,10.9,143,820
1000,Driver,Ola,18.63037273118874,72.80692207966091,2025-01-09 12:50:57,2025-01-09 14:50:57,1189.2,Cancelled,0.93,8.0,179,89
1001,Delivery,Zomato,19.129372751813655,72.79598435050612,2025-01-16 23:58:25,2025-01-17 03:58:25,2860.73,Completed,0.6,9.6,169,846
1002,Delivery,Swiggy,19.088897968972006,72.81714474188408,2025-01-17 01:02:55,2025-01-17 04:02:55,4242.24,In-progress,0.61,11.1,59,586
1003,Driver,Ola,19.418835134580757,72.73092746162455,2025-01-21 05:32:05,2025-01-21 06:32:05,1565.57,In-progress,0.56,9.0,112,813
1004,Delivery,Zepto,18.707147514539496,72.82544549128103,2025-01-16 10:02:10,2025-01-16 11:02:10,3362.01,Cancelled,0.67,7.0,107,672
1005,Freelance,Fiverr,18.720601708446715,72.91852820659545,2025-01-17 05:52:20,2025-01-17 06:52:20,2561.01,Completed,0.74,1.6,99,999
1006,Freelance,Fiverr,18.85206726293291,72.7796987485581,2025-01-20 05:18:19,2025-01-20 10:18:19,4224.99,Cancelled,0.96,15.0,96,454
1007,Driver,Ola,19.0798887848978,72.95794301235792,2025-01-11 03:07:02,2025-01-11 07:07:02,4799.06,In-progress,0.8,1.8,171,51
1008,Delivery,Swiggy,18.95732857028881,72.71714481525287,2025-01-08 10:08:44,2025-01-08 11:08:44,1315.38,In-progress,0.89,7.3,97,653
1009,Freelance,Fiverr,19.45080871531564,72.77222765587159,2025-01-18 18:29:01,2025-01-18 23:29:01,4451.77,Completed,0.68,3.6,55,946
1010,Driver,Ola,19.46126670895576,72.94421465863677,2025-01-01 15:22:41,2025-01-01 20:22:41,2585.28,Cancelled,0.89,13.6,52,656
1011,Delivery,Swiggy,18.92388680717618,72.79482939424432,2025-01-09 10:00:17,2025-01-09 14:00:17,2960.07,Cancelled,0.69,4.5,99,690
1012,Freelance,Fiverr,18.98723557731663,72.88910885773899,2025-01-20 14:52:36,2025-01-20 18:52:36,2554.89,Cancelled,0.89,7.5,87,243
1013,Driver,Ola,19.122771615254,72.92879213202477,2025-01-19 19:20:52,2025-01-19 22:20:52,1126.93,Cancelled,0.86,12.2,21,832
1014,Freelance,Fiverr,18.747435122206646,72.96662903296095,2025-01-15 11:44:37,2025-01-15 16:44:37,1855.26,Completed,0.89,14.2,103,461
1015,Driver,InDrive,19.473210052258448,72.80140762942459,2025-01-15 11:42:10,2025-01-15 16:42:10,4143.38,In-progress,0.51,1.2,11,206
1016,Delivery,Zepto,18.564087255912142,72.8908129369449,2025-01-09 06:37:48,2025-01-09 09:37:48,4229.77,In-progress,0.98,3.8,23,216
1017,Delivery,Zomato,18.504819343188405,72.8402422103829,2025-01-15 03:12:05,2025-01-15 05:12:05,956.65,Cancelled,0.8,2.4,159,759
1018,Driver,Uber,19.260650266074762,72.87877279281574,2025-01-16 07:09:38,2025-01-16 08:09:38,2128.72,Cancelled,0.75,11.6,76,201
1019,Driver,Uber,19.40783509142903,72.98232260595661,2025-01-17 17:27:53,2025-01-17 19:27:53,742.61,In-progress,0.66,14.9,143,615
1020,Driver,Uber,18.910133834186592,72.80466215601817,2025-01-16 11:18:42,2025-01-16 12:18:42,1560.29,In-progress,0.81,8.2,150,506
1021,Freelance,Fiverr,19.436712839331733,72.89320479456507,2025-01-20 03:44:45,2025-01-20 04:44:45,3861.34,In-progress,0.91,12.4,140,241
1022,Driver,Uber,19.073136239644473,72.7316667062835,2025-01-13 04:36:13,2025-01-13 09:36:13,3803.23,Cancelled,0.72,12.1,65,299
1023,Freelance,Fiverr,18.70754483852277,72.88884466745607,2025-01-10 21:57:24,2025-01-11 02:57:24,1498.33,In-progress,0.69,7.8,61,319
1024,Freelance,Fiverr,18.675494516983054,72.7443191468938,2025-01-18 17:46:27,2025-01-18 22:46:27,2077.76,Cancelled,0.76,2.6,39,108
1025,Freelance,Fiverr,19.36688296350718,72.77172499291582,2025-01-18 04:21:17,2025-01-18 08:21:17,854.28,Completed,0.83,8.0,89,901
1026,Delivery,Zepto,18.60851236639267,72.99579681249094,2025-01-12 11:40:08,2025-01-12 15:40:08,4469.62,Cancelled,0.81,1.6,66,107
1027,Freelance,Fiverr,19.24718111354301,72.75577347920323,2025-01-09 09:36:28,2025-01-09 13:36:28,3813.3,Cancelled,0.69,8.7,102,375
1028,Freelance,Fiverr,18.687879554291328,72.91141212979173,2025-01-16 00:09:54,2025-01-16 04:09:54,592.9,In-progress,0.92,5.0,50,486
1029,Delivery,Blinkit,19.41622087843693,72.79432384948154,2025-01-16 01:07:43,2025-01-16 04:07:43,2974.11,In-progress,0.68,14.8,119,215
1030,Freelance,Fiverr,19.304157128887155,72.94479332204499,2025-01-17 13:08:58,2025-01-17 17:08:58,1366.72,Cancelled,0.59,4.3,75,811
1031,Driver,Uber,18.81716973931075,72.88110290750106,2025-01-04 21:51:14,2025-01-05 02:51:14,3593.31,Completed,0.95,4.2,32,936
1032,Delivery,MagicPin,18.636226718882636,72.76431670879923,2025-01-19 06:10:50,2025-01-19 08:10:50,3445.69,In-progress,0.6,13.7,26,664
1033,Freelance,Fiverr,18.870671714700816,72.74802161912714,2025-01-07 22:40:21,2025-01-08 02:40:21,2024.64,Completed,0.66,1.4,41,209
1034,Driver,Uber,19.189960280936546,72.92276651518657,2025-01-09 21:41:21,2025-01-09 22:41:21,3606.22,Cancelled,0.82,12.8,157,802
1035,Delivery,Zepto,18.699584854159454,72.98539523548354,2025-01-07 04:31:54,2025-01-07 06:31:54,4111.5,Cancelled,0.78,6.9,41,547
1036,Freelance,Fiverr,19.021594004258084,72.98989124425755,2025-01-16 20:13:11,2025-01-16 22:13:11,1388.61,Cancelled,0.8,14.0,81,596
1037,Delivery,Blinkit,18.771383654086986,72.82323276387237,2025-01-10 10:33:34,2025-01-10 14:33:34,4660.52,Cancelled,0.79,2.7,94,866
1038,Delivery,Zomato,18.91499367590433,72.96744466488252,2025-01-07 08:26:27,2025-01-07 09:26:27,1559.55,In-progress,0.78,12.8,102,47
1039,Driver,Ola,18.767486093348115,72.83806206232212,2025-01-14 10:39:45,2025-01-14 11:39:45,1712.71,Cancelled,0.97,4.6,131,57
1040,Freelance,Fiverr,18.716528686258417,72.9793096957366,2025-01-19 18:02:43,2025-01-19 21:02:43,326.29,Cancelled,0.66,11.9,47,886
1041,Freelance,Fiverr,18.789029213009975,72.9427060895283,2025-01-08 05:12:46,2025-01-08 10:12:46,4288.33,In-progress,0.92,14.0,48,587
1042,Freelance,Fiverr,18.503721132801193,72.98930382544717,2025-01-08 01:56:40,2025-01-08 06:56:40,3710.3,Completed,0.93,13.8,53,726
1043,Freelance,Fiverr,18.845623328539183,72.76992816888797,2025-01-01 11:56:41,2025-01-01 14:56:41,1057.23,Completed,0.61,3.2,95,755
1044,Freelance,Fiverr,19.182055797313204,72.94029947217204,2025-01-04 12:28:06,2025-01-04 15:28:06,4781.07,Cancelled,0.73,10.7,58,333
1045,Delivery,MagicPin,19.154116754927124,72.75356075667109,2025-01-03 06:36:18,2025-01-03 07:36:18,3321.17,Cancelled,0.9,6.7,26,770
1046,Freelance,Fiverr,19.44258408306866,72.87957111536666,2025-01-09 11:02:29,2025-01-09 12:02:29,4211.81,In-progress,0.73,13.1,93,213
1047,Driver,InDrive,18.87250249014876,72.70160572492618,2025-01-04 17:30:04,2025-01-04 19:30:04,4966.54,Cancelled,0.67,4.1,106,282
1048,Delivery,Swiggy,19.32452301400314,72.87816078492231,2025-01-05 14:19:25,2025-01-05 17:19:25,2056.84,Completed,0.53,7.0,173,552
1049,Driver,Uber,19.01033658815017,72.98610228356047,2025-01-14 03:01:53,2025-01-14 08:01:53,692.48,In-progress,0.94,1.9,43,818
1050,Driver,InDrive,19.48966515002726,72.8895553973896,2025-01-14 13:56:05,2025-01-14 14:56:05,3070.55,Completed,0.57,5.5,170,494
1051,Driver,InDrive,19.30804903826134,72.91017852717165,2025-01-16 06:16:41,2025-01-16 11:16:41,686.46,Cancelled,0.56,9.8,61,919
1052,Freelance,Fiverr,19.27045057575064,72.73337807312119,2025-01-07 03:44:13,2025-01-07 05:44:13,3317.65,In-progress,0.72,14.6,116,529
1053,Delivery,Zepto,19.395251497345985,72.92931108804969,2025-01-14 21:25:31,2025-01-15 01:25:31,2050.04,In-progress,0.52,5.8,122,870
1054,Delivery,Zomato,19.373305832469118,72.8776882000761,2025-01-16 17:06:15,2025-01-16 18:06:15,695.81,Cancelled,0.85,4.4,13,502
1055,Driver,InDrive,18.59162801788291,72.7356466127986,2025-01-17 06:56:56,2025-01-17 10:56:56,3015.07,Completed,0.61,10.2,114,691
1056,Delivery,Swiggy,19.244467355759916,72.86299023689075,2025-01-20 16:34:53,2025-01-20 20:34:53,3666.88,In-progress,0.83,3.6,37,739
1057,Delivery,Zepto,18.789754629826422,72.7264070952514,2025-01-15 18:50:12,2025-01-15 23:50:12,1533.03,In-progress,0.56,1.3,165,109
1058,Driver,Ola,18.964999620564356,72.82079026715246,2025-01-07 13:55:31,2025-01-07 15:55:31,715.02,Cancelled,0.79,4.0,149,943
1059,Driver,Ola,19.036759298180158,72.80369701636869,2025-01-12 04:40:58,2025-01-12 07:40:58,1257.17,Completed,0.55,10.2,11,900
1060,Driver,Ola,18.630175904444684,72.9127688474014,2025-01-16 13:13:42,2025-01-16 17:13:42,4076.72,In-progress,0.65,5.8,117,213
1061,Freelance,Fiverr,19.034739267600408,72.92303608254034,2025-01-06 02:23:10,2025-01-06 05:23:10,1085.06,Cancelled,0.86,3.2,10,199
1062,Freelance,Fiverr,18.573460331082142,72.82957046960821,2025-01-16 16:31:49,2025-01-16 18:31:49,3864.11,Cancelled,0.91,2.5,125,502
1063,Delivery,Zomato,19.072583197362814,72.83065010598021,2025-01-08 06:05:08,2025-01-08 07:05:08,3253.92,Cancelled,0.59,13.9,109,200
1064,Freelance,Fiverr,18.782464865880748,72.89804850133854,2025-01-19 00:48:42,2025-01-19 01:48:42,2935.49,Completed,0.82,5.6,11,850
1065,Driver,Ola,18.54667750103942,72.79717174956409,2025-01-21 03:37:53,2025-01-21 07:37:53,872.01,Completed,0.52,10.5,127,569
1066,Delivery,MagicPin,18.553539152468172,72.98566436704252,2025-01-17 03:01:48,2025-01-17 08:01:48,608.29,In-progress,0.98,5.0,107,388
1067,Freelance,Fiverr,19.431305065054243,72.7918246003606,2025-01-12 03:16:34,2025-01-12 05:16:34,1380.59,In-progress,0.64,2.2,27,178
1068,Driver,Uber,19.392462662289415,72.74236936619151,2025-01-16 06:42:03,2025-01-16 09:42:03,4114.38,Cancelled,0.57,7.6,75,97
1069,Freelance,Fiverr,19.377326045958704,72.86400823642012,2025-01-17 17:23:46,2025-01-17 19:23:46,968.85,Completed,0.99,1.9,177,452
1070,Driver,Ola,19.019490903055047,72.95789954867296,2025-01-09 07:25:18,2025-01-09 10:25:18,959.81,Completed,0.86,3.1,149,615
1071,Freelance,Fiverr,18.75991783023784,72.81316940303954,2025-01-20 03:49:39,2025-01-20 05:49:39,3529.96,Completed,0.83,11.0,99,340
1072,Freelance,Fiverr,19.158522632368914,72.87667844348084,2025-01-18 01:17:00,2025-01-18 06:17:00,4165.6,Completed,0.78,7.1,76,191
1073,Driver,InDrive,19.414277686036105,72.91341349819234,2025-01-09 04:14:00,2025-01-09 09:14:00,4801.19,In-progress,0.85,14.1,165,866
1074,Driver,Uber,18.818358409746864,72.71296688948762,2025-01-05 14:10:03,2025-01-05 18:10:03,1024.84,Completed,0.63,9.0,170,391
1075,Driver,Uber,18.535369456267773,72.83653721168699,2025-01-16 17:08:13,2025-01-16 18:08:13,321.0,Completed,0.89,2.7,11,219
1076,Delivery,Zepto,19.15891354518959,72.86853746500609,2025-01-12 12:24:58,2025-01-12 16:24:58,785.85,Completed,0.97,1.2,152,968
1077,Driver,Uber,18.890728531918935,72.73963181805149,2025-01-16 22:16:14,2025-01-17 02:16:14,1484.07,In-progress,0.5,6.3,138,952
1078,Freelance,Fiverr,18.839225299715736,72.87630342368276,2025-01-07 19:57:52,2025-01-07 20:57:52,4869.18,In-progress,0.85,2.4,33,186
1079,Driver,InDrive,18.625280660404197,72.75544455844421,2025-01-05 21:51:09,2025-01-06 02:51:09,1826.44,In-progress,0.69,9.5,160,48
1080,Delivery,Blinkit,18.727929835511855,72.70441670279013,2025-01-03 09:45:44,2025-01-03 11:45:44,2989.95,Cancelled,0.69,4.6,20,641
1081,Delivery,MagicPin,19.35053860830918,72.98639548754794,2025-01-19 08:17:06,2025-01-19 13:17:06,272.09,Cancelled,0.82,4.5,75,807
1082,Freelance,Fiverr,18.869767149649963,72.78078236454326,2025-01-11 10:21:51,2025-01-11 13:21:51,2035.96,In-progress,0.54,11.2,107,267
1083,Delivery,MagicPin,19.0899892142157,72.71702699982404,2025-01-08 19:34:21,2025-01-08 20:34:21,2558.71,Cancelled,0.91,10.3,155,943
1084,Delivery,Blinkit,19.05732142844535,72.76370032256575,2025-01-19 12:24:23,2025-01-19 17:24:23,2596.94,Cancelled,0.59,11.2,84,156
1085,Delivery,Zepto,18.931471030134055,72.96617002883401,2025-01-20 01:37:13,2025-01-20 06:37:13,3714.92,Completed,0.73,7.4,120,613
1086,Driver,InDrive,19.251886926017495,72.81893578130416,2025-01-17 01:28:23,2025-01-17 04:28:23,3854.89,In-progress,0.65,3.9,173,470
1087,Delivery,Swiggy,18.820138405735328,72.93423614359615,2025-01-07 12:55:11,2025-01-07 13:55:11,1849.46,Cancelled,0.56,4.5,64,449
1088,Freelance,Fiverr,18.843703473568546,72.95912295568347,2025-01-13 23:37:31,2025-01-14 01:37:31,3927.74,Completed,0.83,6.3,106,673
1089,Freelance,Fiverr,19.21479077508676,72.72669838778822,2025-01-17 16:15:24,2025-01-17 20:15:24,3666.84,Completed,0.71,2.1,35,686
1090,Driver,Ola,19.366419590449144,72.75835611032532,2025-01-16 07:06:14,2025-01-16 11:06:14,1239.22,Cancelled,0.62,14.1,101,924
1091,Driver,Uber,18.749726924092826,72.99234084398996,2025-01-19 11:44:11,2025-01-19 15:44:11,4162.28,Completed,0.98,8.3,112,4
1092,Driver,Uber,18.773581972918716,72.97256981630359,2025-01-02 23:58:04,2025-01-03 02:58:04,2146.17,Cancelled,0.89,3.5,32,521
1093,Freelance,Fiverr,18.727445423634165,72.77997540126829,2025-01-12 10:42:53,2025-01-12 13:42:53,2169.23,Completed,0.96,4.9,36,180
1094,Freelance,Fiverr,18.9513211514852,72.77391843319374,2025-01-06 16:43:05,2025-01-06 20:43:05,2390.09,Cancelled,0.84,11.7,55,146
1095,Freelance,Fiverr,18.58164668007932,72.89862475206193,2025-01-01 10:56:43,2025-01-01 15:56:43,4079.84,In-progress,0.67,8.4,131,94
1096,Freelance,Fiverr,19.33880084048807,72.85044262559938,2025-01-07 09:11:32,2025-01-07 14:11:32,176.39,In-progress,0.69,1.5,166,86
1097,Freelance,Fiverr,19.200964805540302,72.99661807971758,2025-01-14 22:21:46,2025-01-15 03:21:46,1900.88,Completed,0.53,12.7,11,434
1098,Delivery,MagicPin,18.514167354349684,72.74117006234282,2025-01-20 01:30:43,2025-01-20 04:30:43,620.91,In-progress,0.69,8.9,113,20
1099,Delivery,Zomato,18.793096986936348,72.81727087419229,2025-01-08 03:30:57,2025-01-08 04:30:57,1693.35,Cancelled,0.54,1.5,26,2
1100,Driver,Uber,19.213644467708967,72.87868973293826,2025-01-15 17:29:31,2025-01-15 20:29:31,4567.98,Completed,0.83,4.3,17,171
1101,Delivery,Zomato,18.95675086106153,72.97254248628286,2025-01-11 19:11:58,2025-01-12 00:11:58,2257.13,In-progress,0.99,2.8,44,742
1102,Freelance,Fiverr,18.933392836953782,72.7507213226402,2025-01-20 20:27:13,2025-01-21 01:27:13,4547.57,Completed,0.95,1.8,94,139
1103,Delivery,Swiggy,18.660476935237494,72.70511796847916,2025-01-06 08:15:40,2025-01-06 13:15:40,1845.29,Cancelled,0.71,7.1,17,145
1104,Delivery,Zomato,19.454193948841006,72.8777699752031,2025-01-03 06:04:15,2025-01-03 08:04:15,2550.64,In-progress,0.85,11.3,148,224
1105,Driver,InDrive,18.76573895816825,72.74734926554054,2025-01-05 03:55:04,2025-01-05 08:55:04,2918.53,Cancelled,0.91,1.1,58,345
1106,Driver,Uber,18.680070602767426,72.99020960912245,2025-01-04 15:38:25,2025-01-04 20:38:25,745.13,Cancelled,0.77,7.4,93,810
1107,Driver,Ola,18.587397940964753,72.94240260759153,2025-01-17 06:43:56,2025-01-17 09:43:56,2791.12,In-progress,0.63,13.6,153,923
1108,Delivery,Zomato,18.958930191692122,72.93488708711014,2025-01-10 09:51:15,2025-01-10 10:51:15,2390.34,In-progress,0.79,11.0,173,689
1109,Freelance,Fiverr,19.12478967762003,72.95095172569592,2025-01-05 11:47:38,2025-01-05 12:47:38,104.35,Cancelled,0.59,10.2,156,877
1110,Freelance,Fiverr,18.83310774990003,72.88675354964127,2025-01-19 18:34:47,2025-01-19 20:34:47,4939.82,Cancelled,0.56,1.8,94,819
1111,Driver,Ola,19.272474651267693,72.70608385524956,2025-01-04 16:23:15,2025-01-04 18:23:15,3308.44,Cancelled,0.68,1.4,61,501
1112,Delivery,Zomato,19.453379753761485,72.98362358436064,2025-01-08 00:21:29,2025-01-08 02:21:29,3305.27,Completed,0.94,11.7,112,466
1113,Delivery,Blinkit,19.38777648207455,72.7072684419517,2025-01-20 06:14:40,2025-01-20 07:14:40,1512.35,Completed,0.94,9.9,11,813
1114,Delivery,Blinkit,19.071653543364963,72.93721393340414,2025-01-07 02:34:26,2025-01-07 06:34:26,1571.56,Cancelled,0.9,11.0,103,618
1115,Freelance,Fiverr,19.10726798405501,72.96750123079109,2025-01-07 22:08:03,2025-01-08 02:08:03,235.81,In-progress,0.89,4.8,27,647
1116,Driver,InDrive,19.011777186440913,72.99725283926627,2025-01-12 07:52:51,2025-01-12 08:52:51,919.9,In-progress,0.6,3.9,100,428
1117,Driver,Ola,19.249826778015724,72.84569181233236,2025-01-14 09:53:21,2025-01-14 14:53:21,678.0,Completed,0.52,11.6,75,72
1118,Driver,Ola,19.1755243457388,72.91706344003707,2025-01-01 21:13:58,2025-01-01 22:13:58,1806.86,Cancelled,0.86,8.4,64,482
1119,Delivery,Swiggy,18.682785795290698,72.99171156299522,2025-01-06 00:56:57,2025-01-06 05:56:57,1892.61,In-progress,0.8,14.7,14,649
1120,Freelance,Fiverr,18.932819567681623,72.77173951205735,2025-01-13 18:14:50,2025-01-13 19:14:50,2912.55,Completed,0.63,3.4,133,720
1121,Driver,Uber,19.158790232927263,72.70487050886118,2025-01-16 21:30:12,2025-01-17 01:30:12,2774.29,Completed,0.84,8.0,24,399
1122,Delivery,MagicPin,19.42300923409925,72.9826885634151,2025-01-05 18:40:36,2025-01-05 21:40:36,798.5,Completed,0.91,4.1,116,371
1123,Freelance,Fiverr,18.633888756291114,72.87026131234326,2025-01-17 10:19:42,2025-01-17 14:19:42,3662.64,Cancelled,0.97,14.1,37,789
1124,Freelance,Fiverr,18.635742301601375,72.86324813654186,2025-01-19 22:14:27,2025-01-19 23:14:27,3943.37,In-progress,0.7,14.4,151,535
1125,Driver,Uber,18.90897731226547,72.89820021998985,2025-01-10 10:59:23,2025-01-10 15:59:23,1790.32,In-progress,0.86,12.1,154,269
1126,Delivery,MagicPin,19.035190711768603,72.70341432037979,2025-01-04 16:26:02,2025-01-04 18:26:02,1501.07,In-progress,0.78,4.4,93,395
1127,Delivery,MagicPin,18.80910207100068,72.96829439659908,2025-01-11 21:01:13,2025-01-11 22:01:13,3028.57,Completed,0.59,6.1,71,865
1128,Driver,InDrive,19.062639318019784,72.87593312839428,2025-01-05 02:07:07,2025-01-05 04:07:07,3362.07,Completed,0.68,3.2,69,151
1129,Driver,Uber,18.933820244608984,72.72904683110738,2025-01-16 01:07:26,2025-01-16 04:07:26,4091.52,Completed,0.8,13.1,80,257
1130,Freelance,Fiverr,19.312653393290034,72.99412532358836,2025-01-19 04:22:02,2025-01-19 07:22:02,4574.66,Completed,0.53,5.7,14,258
1131,Delivery,Blinkit,18.73428946036714,72.82914007957515,2025-01-20 11:43:36,2025-01-20 12:43:36,938.57,In-progress,0.83,8.4,50,478
1132,Driver,Ola,19.011823937697105,72.86109793050763,2025-01-12 04:12:46,2025-01-12 09:12:46,4221.95,Cancelled,0.6,2.6,58,335
1133,Delivery,MagicPin,18.62372172944271,72.8135945080834,2025-01-10 05:35:37,2025-01-10 09:35:37,3861.89,Cancelled,0.55,2.4,127,733
1134,Freelance,Fiverr,19.24787077348242,72.76537104442794,2025-01-18 22:34:11,2025-01-19 01:34:11,1772.52,Completed,0.95,8.3,93,521
